Journey_ID,Date,Time,Hour,Day_Name,Month,Month_Number,Season,ISO_Week,Origin_Area,Destination_Area,Origin_Station,Destination_Station,Route_ID,Transport_Mode,Passenger_Count,Delay_Minutes,Scheduled_Trips,Completed_Trips,Service_Frequency_Min,Distance_Km,Average_Speed_Kmh,Capacity,Occupancy_Rate,Service_Reliability_Pct,Satisfaction_Score,CO2_Baseline_Car_kg,CO2_Actual_kg,CO2_Reduction_kg,On_Time_Status,Peak_Period,Weather,Incident_Type,Accessibility_Score
J000112,2025-10-12,18:15,18,Sunday,October,10,Autumn,41,North,Central,North Park,Central Square,B01,Bus,62,5.7,7,7,9,23.7,19.5,59,1.0508,89.74,4.3,251.27,124.9,126.37,Delayed,Peak,Rain,,88
J000113,2025-06-19,08:45,8,Thursday,June,6,Summer,25,East,West,Lakeview,West End,B05,Bus,64,23.5,7,7,9,13.1,19.5,66,0.9697,57.7,2.8,143.37,71.26,72.1,Delayed,Peak,Clear,Staff Shortage,79
J000114,2025-11-19,23:50,23,Wednesday,November,11,Autumn,47,South,East,Industrial South,Innovation Hub,R2,Commuter Rail,268,9.7,3,3,20,36.6,48.0,648,0.4136,82.54,4.1,1677.3,313.88,1363.42,Delayed,Off-Peak,Snow,,84
J000115,2025-10-01,18:00,18,Wednesday,October,10,Autumn,40,West,East,Expo Centre,Harbour East,R1,Commuter Rail,683,6.0,2,2,30,39.9,47.7,633,1.079,89.2,3.8,4660.04,872.05,3787.99,Delayed,Peak,Clear,,83
J000116,2025-01-11,15:00,15,Saturday,January,1,Winter,2,North,South,University,Greenfield,M2,Metro,330,0.0,12,12,5,11.5,47.2,860,0.3837,100.0,4.9,648.95,106.26,542.69,On Time,Interpeak,Clear,,89
J000117,2025-11-29,10:50,10,Saturday,November,11,Autumn,48,South,North,Stadium,Riverside North,T3,Tram,130,0.0,8,8,8,15.6,26.8,166,0.7831,100.0,5.0,346.79,70.98,275.81,On Time,Interpeak,Clear,,87
J000118,2025-06-19,18:15,18,Thursday,June,6,Summer,25,North,Central,Tech Campus,City Hall,M3,Metro,477,17.8,15,15,4,13.0,37.3,854,0.5585,67.96,3.3,1060.37,173.63,886.74,Delayed,Peak,Clear,Vehicle Issue,85
J000119,2025-03-25,13:00,13,Tuesday,March,3,Spring,13,South,Central,South Market,Old Town,B03,Bus,54,3.1,9,9,7,12.1,19.2,78,0.6923,94.42,4.3,111.73,55.54,56.19,On Time,Interpeak,Clear,,79
J000120,2025-07-29,17:50,17,Tuesday,July,7,Summer,31,South,North,South Market,North Park,B03,Bus,55,6.1,8,8,8,15.4,19.4,70,0.7857,89.02,4.5,144.84,72.0,72.84,Delayed,Peak,Clear,,83
J000121,2025-09-08,20:20,20,Monday,September,9,Autumn,37,East,North,Innovation Hub,Riverside North,B05,Bus,55,19.5,5,5,13,13.5,24.8,63,0.873,64.9,2.9,126.97,63.11,63.86,Delayed,Off-Peak,Clear,Roadworks,84
J000122,2025-12-18,19:45,19,Thursday,December,12,Winter,51,East,South,East Gate,Industrial South,M2,Metro,633,7.4,12,12,5,25.1,42.0,757,0.8362,86.68,4.4,2716.9,444.87,2272.03,Delayed,Peak,Heavy Rain,,86
J000123,2025-06-13,20:05,20,Friday,June,6,Summer,24,East,South,Innovation Hub,Industrial South,B05,Bus,57,19.5,4,4,15,5.2,25.6,77,0.7403,64.9,2.8,50.68,25.19,25.49,Delayed,Off-Peak,Snow,Signal Failure,86
J000124,2025-09-06,16:45,16,Saturday,September,9,Autumn,36,East,North,Lakeview,North Park,B03,Bus,68,6.8,7,7,9,21.7,20.7,77,0.8831,87.76,4.0,252.33,125.43,126.9,Delayed,Peak,Clear,,87
J000125,2025-08-15,18:30,18,Friday,August,8,Summer,33,West,Central,Airport,City Hall,B04,Bus,90,1.7,5,5,13,20.7,20.3,78,1.1538,96.94,4.4,318.57,158.36,160.22,On Time,Peak,Clear,,76
J000126,2025-05-08,06:00,6,Thursday,May,5,Spring,19,South,West,Industrial South,Hilltop,C2,Bike Share,12,2.9,20,20,3,1.9,13.1,15,0.8,94.78,4.3,3.9,0.0,3.9,On Time,Off-Peak,Cloudy,,61
J000127,2025-04-20,19:15,19,Sunday,April,4,Spring,16,East,Central,East Gate,City Hall,T2,Tram,216,11.1,10,10,6,15.1,22.2,226,0.9558,80.02,3.9,557.73,114.16,443.58,Delayed,Peak,Snow,,85
J000128,2025-09-19,23:30,23,Friday,September,9,Autumn,38,South,Central,Industrial South,Central Square,M3,Metro,280,5.7,9,9,7,14.6,42.9,666,0.4204,89.74,4.5,699.05,114.46,584.58,Delayed,Off-Peak,Clear,,92
J000129,2025-09-12,23:20,23,Friday,September,9,Autumn,37,East,Central,Harbour East,Old Town,C4,Bike Share,8,0.0,9,9,7,2.6,16.5,32,0.25,100.0,4.9,3.56,0.0,3.56,On Time,Off-Peak,Rain,,54
J000130,2025-12-15,20:05,20,Monday,December,12,Winter,51,South,East,Greenfield,Innovation Hub,B02,Bus,38,5.3,9,9,7,10.6,28.3,82,0.4634,90.46,4.1,68.88,34.24,34.64,Delayed,Off-Peak,Clear,,79
J000131,2025-06-25,12:55,12,Wednesday,June,6,Summer,26,North,South,University,South Market,C4,Bike Share,17,0.6,15,15,4,5.4,13.2,20,0.85,98.92,5.0,15.7,0.0,15.7,On Time,Interpeak,Cloudy,,58
J000132,2025-01-03,06:15,6,Friday,January,1,Winter,1,South,North,South Market,North Park,R1,Commuter Rail,273,5.6,3,3,21,27.2,74.9,626,0.4361,89.92,4.2,1269.78,237.62,1032.16,Delayed,Off-Peak,Cloudy,,87
J000133,2025-07-03,18:10,18,Thursday,July,7,Summer,27,Central,North,Museum District,University,S2,Shared Shuttle,18,7.6,6,6,10,4.3,20.9,16,1.125,86.32,3.6,13.24,4.04,9.19,Delayed,Peak,Clear,,77
J000134,2025-07-14,08:20,8,Monday,July,7,Summer,29,North,Central,Tech Campus,City Hall,M2,Metro,345,5.3,12,12,5,23.9,37.7,638,0.5408,90.46,4.3,1409.98,230.87,1179.11,Delayed,Peak,Cloudy,,84
J000135,2025-01-21,15:15,15,Tuesday,January,1,Winter,4,South,North,South Market,North Park,T2,Tram,152,2.7,4,4,15,18.7,21.2,256,0.5938,95.14,4.3,486.05,99.48,386.57,On Time,Interpeak,Rain,,85
J000136,2025-05-29,11:30,11,Thursday,May,5,Spring,22,Central,West,Central Square,Airport,M1,Metro,416,1.7,6,6,10,12.1,38.7,683,0.6091,96.94,4.9,860.75,140.94,719.8,On Time,Interpeak,Cloudy,,84
J000137,2025-02-27,08:00,8,Thursday,February,2,Winter,9,Central,East,City Hall,Lakeview,S1,Shared Shuttle,15,5.7,4,4,17,9.3,32.7,13,1.1538,89.74,4.1,23.85,7.29,16.57,Delayed,Peak,Clear,,82
J000138,2025-10-23,17:15,17,Thursday,October,10,Autumn,43,South,Central,Industrial South,Museum District,S3,Shared Shuttle,17,20.9,6,6,10,13.3,27.4,14,1.2143,62.38,2.3,38.66,11.81,26.85,Delayed,Peak,Cloudy,Staff Shortage,80
J000139,2025-07-13,12:15,12,Sunday,July,7,Summer,28,West,East,West End,Lakeview,B04,Bus,66,3.7,4,4,17,7.3,26.1,70,0.9429,93.34,4.6,82.39,40.95,41.43,On Time,Interpeak,Cloudy,,81
J000140,2025-01-28,18:45,18,Tuesday,January,1,Winter,5,South,East,South Market,East Gate,M4,Metro,603,0.0,8,8,8,13.3,41.8,674,0.8947,100.0,4.4,1371.4,224.56,1146.85,On Time,Peak,Rain,,88
J000141,2025-04-21,13:15,13,Monday,April,4,Spring,17,East,Central,East Gate,City Hall,T1,Tram,156,3.0,8,8,8,14.3,29.8,214,0.729,94.6,4.2,381.47,78.08,303.39,On Time,Interpeak,Cloudy,,95
J000142,2025-11-04,16:30,16,Tuesday,November,11,Autumn,45,East,North,Innovation Hub,Riverside North,M4,Metro,776,5.3,12,12,5,31.3,43.4,731,1.0616,90.46,4.2,4153.38,680.09,3473.3,Delayed,Peak,Heatwave,,92
J000143,2025-03-09,22:10,22,Sunday,March,3,Spring,10,Central,South,City Hall,Industrial South,M3,Metro,296,1.1,9,9,7,29.5,34.3,773,0.3829,98.02,4.3,1493.17,244.5,1248.68,On Time,Off-Peak,Rain,,94
J000144,2025-06-01,09:50,9,Sunday,June,6,Summer,22,Central,North,City Hall,University,B04,Bus,72,5.4,6,6,10,20.1,28.3,77,0.9351,90.28,4.2,247.47,123.01,124.46,Delayed,Peak,Cloudy,,79
J000145,2025-11-21,17:30,17,Friday,November,11,Autumn,47,West,North,Airport,Tech Campus,R3,Commuter Rail,395,13.0,4,3,17,54.4,61.2,488,0.8094,69.6,3.6,3674.45,687.62,2986.83,Delayed,Peak,Cloudy,Traffic,90
J000146,2025-11-12,19:20,19,Wednesday,November,11,Autumn,46,Central,South,Museum District,Stadium,M3,Metro,485,2.4,7,7,9,26.9,44.0,581,0.8348,95.68,4.6,2230.95,365.3,1865.65,On Time,Peak,Cloudy,,83
J000147,2025-12-09,11:15,11,Tuesday,December,12,Winter,50,Central,South,City Hall,South Market,C2,Bike Share,19,0.0,30,30,2,4.8,17.7,24,0.7917,100.0,4.7,15.6,0.0,15.6,On Time,Interpeak,Clear,,52
J000148,2025-11-17,07:15,7,Monday,November,11,Autumn,47,Central,North,City Hall,North Park,R2,Commuter Rail,574,7.0,3,3,22,23.7,56.7,685,0.838,87.4,3.9,2326.25,435.32,1890.93,Delayed,Peak,Rain,,80
J000149,2025-11-25,17:05,17,Tuesday,November,11,Autumn,48,Central,West,Old Town,West End,R3,Commuter Rail,356,10.3,4,4,14,43.4,49.9,760,0.4684,81.46,4.2,2642.02,494.41,2147.61,Delayed,Peak,Clear,,92
J000150,2025-11-28,11:00,11,Friday,November,11,Autumn,48,Central,West,Central Square,Hilltop,M2,Metro,376,0.0,10,10,6,30.7,44.8,656,0.5732,100.0,4.9,1973.89,323.21,1650.68,On Time,Interpeak,Cloudy,,94
J000151,2025-10-09,13:50,13,Thursday,October,10,Autumn,41,Central,South,Central Square,Stadium,B06,Bus,52,7.9,5,5,11,14.3,22.4,65,0.8,85.78,4.0,127.16,63.21,63.95,Delayed,Interpeak,Rain,,82
J000152,2025-03-28,05:15,5,Friday,March,3,Spring,13,East,South,Innovation Hub,Stadium,R3,Commuter Rail,117,6.3,2,2,26,30.3,63.8,695,0.1683,88.66,4.4,606.21,113.44,492.77,Delayed,Off-Peak,Rain,,80
J000153,2025-09-17,16:55,16,Wednesday,September,9,Autumn,38,Central,South,City Hall,Stadium,M2,Metro,687,4.9,9,9,7,13.4,34.5,895,0.7676,91.18,4.4,1574.19,257.76,1316.43,On Time,Peak,Clear,,91
J000154,2025-12-04,19:10,19,Thursday,December,12,Winter,49,South,Central,Stadium,City Hall,R2,Commuter Rail,465,3.1,5,5,13,27.8,53.2,569,0.8172,94.42,4.7,2210.52,413.66,1796.85,On Time,Peak,Clear,,89
J000155,2025-10-06,16:40,16,Monday,October,10,Autumn,41,West,Central,Expo Centre,City Hall,T2,Tram,230,2.2,5,5,11,9.1,21.9,201,1.1443,96.04,4.3,357.9,73.26,284.65,On Time,Peak,Heatwave,,86
J000156,2025-12-05,09:30,9,Friday,December,12,Winter,49,East,West,Harbour East,Airport,R2,Commuter Rail,469,7.5,5,5,13,33.2,64.1,574,0.8171,86.5,4.4,2662.61,498.27,2164.34,Delayed,Peak,Cloudy,,91
J000157,2025-12-05,18:05,18,Friday,December,12,Winter,49,East,West,Harbour East,Airport,B05,Bus,86,6.3,4,4,15,16.4,20.4,80,1.075,88.66,4.2,241.18,119.88,121.29,Delayed,Peak,Rain,,84
J000158,2025-12-17,12:10,12,Wednesday,December,12,Winter,51,East,Central,East Gate,Central Square,T1,Tram,186,0.0,4,4,14,7.8,24.6,227,0.8194,100.0,4.8,248.09,50.78,197.31,On Time,Interpeak,Cloudy,,96
J000159,2025-12-23,16:40,16,Tuesday,December,12,Winter,52,North,Central,Tech Campus,City Hall,B04,Bus,78,6.2,3,3,18,5.1,24.4,78,1.0,88.84,4.1,68.02,33.81,34.21,Delayed,Peak,Clear,,85
J000160,2025-05-22,23:40,23,Thursday,May,5,Spring,21,West,East,Airport,Innovation Hub,R2,Commuter Rail,200,6.9,2,2,30,35.9,55.2,607,0.3295,87.58,4.3,1227.78,229.76,998.02,Delayed,Off-Peak,Cloudy,,91
J000161,2025-12-17,17:10,17,Wednesday,December,12,Winter,51,Central,North,City Hall,Riverside North,M1,Metro,401,0.7,15,15,4,14.3,32.2,689,0.582,98.74,4.9,980.57,160.56,820.0,On Time,Peak,Clear,,94
J000162,2025-09-23,09:00,9,Tuesday,September,9,Autumn,39,West,North,Airport,North Park,R3,Commuter Rail,491,5.3,4,4,14,42.2,72.5,530,0.9264,90.46,4.1,3543.15,663.05,2880.11,Delayed,Peak,Clear,,84
J000163,2025-04-26,16:15,16,Saturday,April,4,Spring,17,West,Central,Expo Centre,Museum District,M4,Metro,502,3.9,9,9,7,10.6,37.4,537,0.9348,92.98,4.5,909.93,148.99,760.93,On Time,Peak,Clear,,92
J000164,2025-08-24,20:00,20,Sunday,August,8,Summer,34,Central,East,Museum District,Harbour East,M3,Metro,241,1.1,20,20,3,17.9,34.9,680,0.3544,98.02,4.8,737.68,120.79,616.89,On Time,Off-Peak,Rain,,85
J000165,2025-09-13,17:15,17,Saturday,September,9,Autumn,37,North,West,University,Airport,R2,Commuter Rail,545,5.2,4,4,15,31.2,71.9,504,1.0813,90.64,4.3,2907.68,544.13,2363.56,Delayed,Peak,Rain,,87
J000166,2025-04-04,22:50,22,Friday,April,4,Spring,14,West,North,West End,Riverside North,B02,Bus,50,6.6,5,5,11,15.3,25.4,71,0.7042,88.12,4.1,130.81,65.03,65.79,Delayed,Off-Peak,Cloudy,,84
J000167,2025-05-15,09:45,9,Thursday,May,5,Spring,20,South,North,Industrial South,Riverside North,S2,Shared Shuttle,10,3.7,5,5,13,13.8,22.6,13,0.7692,93.34,4.8,23.6,7.21,16.39,On Time,Peak,Clear,,72
J000168,2025-08-31,18:10,18,Sunday,August,8,Summer,35,West,South,Hilltop,Greenfield,M2,Metro,449,3.7,7,7,9,28.6,37.5,524,0.8569,93.34,4.4,2195.88,359.56,1836.32,On Time,Peak,Clear,,87
J000169,2025-12-14,21:15,21,Sunday,December,12,Winter,50,West,North,Expo Centre,Tech Campus,T3,Tram,117,1.6,5,5,13,13.1,20.9,249,0.4699,97.12,4.4,262.09,53.64,208.45,On Time,Off-Peak,Clear,,88
J000170,2025-06-10,10:20,10,Tuesday,June,6,Summer,24,East,South,Lakeview,Greenfield,T3,Tram,168,7.5,5,5,12,13.3,25.7,207,0.8116,86.5,3.9,382.08,78.2,303.88,Delayed,Interpeak,Rain,,97
J000171,2025-07-23,15:05,15,Wednesday,July,7,Summer,30,North,Central,Riverside North,Old Town,B05,Bus,57,33.4,4,4,16,19.0,24.3,69,0.8261,40.0,2.1,185.19,92.06,93.14,Delayed,Interpeak,Clear,Vehicle Issue,83
J000172,2025-11-20,18:55,18,Thursday,November,11,Autumn,47,South,East,Stadium,East Gate,M3,Metro,617,3.0,12,11,5,16.8,38.9,633,0.9747,87.6,4.2,1772.52,290.24,1482.28,On Time,Peak,Cloudy,,85
J000173,2025-01-04,15:15,15,Saturday,January,1,Winter,1,East,North,Harbour East,Riverside North,M4,Metro,302,0.9,7,7,9,13.3,34.2,540,0.5593,98.38,4.4,686.84,112.46,574.37,On Time,Interpeak,Rain,,89
J000174,2025-11-13,13:55,13,Thursday,November,11,Autumn,46,Central,North,Central Square,North Park,M3,Metro,368,0.0,12,12,5,10.5,37.3,637,0.5777,100.0,4.9,660.74,108.19,552.55,On Time,Interpeak,Clear,,84
J000175,2025-01-29,09:40,9,Wednesday,January,1,Winter,5,North,West,Tech Campus,Hilltop,B04,Bus,76,11.4,4,4,17,7.3,17.1,79,0.962,79.48,3.9,94.87,47.16,47.71,Delayed,Peak,Rain,,76
J000176,2025-10-09,15:20,15,Thursday,October,10,Autumn,41,North,South,North Park,Stadium,M3,Metro,554,2.6,8,8,8,13.7,36.0,722,0.7673,95.32,4.5,1297.86,212.51,1085.34,On Time,Interpeak,Heatwave,,92
J000177,2025-11-13,10:00,10,Thursday,November,11,Autumn,46,North,Central,University,City Hall,B06,Bus,77,0.5,4,4,16,23.7,26.4,80,0.9625,99.1,4.3,312.06,155.12,156.94,On Time,Interpeak,Clear,,78
J000178,2025-10-06,11:45,11,Monday,October,10,Autumn,41,West,North,West End,University,B05,Bus,69,5.6,5,5,11,20.6,27.8,72,0.9583,89.92,4.0,243.06,120.82,122.24,Delayed,Interpeak,Cloudy,,86
J000179,2025-09-12,18:10,18,Friday,September,9,Autumn,37,East,South,East Gate,South Market,T2,Tram,205,4.5,8,8,8,6.9,22.6,256,0.8008,91.9,4.5,241.88,49.51,192.37,On Time,Peak,Cloudy,,85
J000180,2025-04-17,17:05,17,Thursday,April,4,Spring,16,South,East,Greenfield,East Gate,M1,Metro,446,2.9,15,15,4,14.4,40.9,520,0.8577,94.78,4.5,1098.23,179.83,918.4,On Time,Peak,Rain,,93
J000181,2025-02-24,18:55,18,Monday,February,2,Winter,9,East,Central,Harbour East,Museum District,M4,Metro,461,2.3,12,12,5,20.1,35.9,836,0.5514,95.86,4.6,1584.5,259.45,1325.05,On Time,Peak,Cloudy,,88
J000182,2025-10-09,20:20,20,Thursday,October,10,Autumn,41,East,West,East Gate,West End,M4,Metro,358,2.1,12,12,5,22.3,46.8,765,0.468,96.22,4.3,1365.16,223.54,1141.63,On Time,Off-Peak,Heatwave,,82
J000183,2025-08-24,11:10,11,Sunday,August,8,Summer,34,North,West,Tech Campus,Expo Centre,B05,Bus,86,1.0,7,7,9,12.6,24.9,84,1.0238,98.2,4.1,185.3,92.11,93.19,On Time,Interpeak,Clear,,76
J000184,2025-06-21,11:40,11,Saturday,June,6,Summer,25,North,Central,Riverside North,Central Square,M1,Metro,246,5.2,12,12,5,9.0,34.4,776,0.317,90.64,4.2,378.59,61.99,316.6,Delayed,Interpeak,Clear,,89
J000185,2025-10-20,18:50,18,Monday,October,10,Autumn,43,East,West,Harbour East,Airport,M1,Metro,167,0.2,10,10,6,12.8,35.0,702,0.2379,99.64,4.6,365.53,59.85,305.68,On Time,Peak,Cloudy,,92
J000186,2025-01-13,18:10,18,Monday,January,1,Winter,3,East,North,Lakeview,North Park,S3,Shared Shuttle,10,16.2,6,6,10,7.3,15.5,13,0.7692,70.84,3.2,12.48,3.81,8.67,Delayed,Peak,Snow,Weather Disruption,73
J000187,2025-10-07,15:20,15,Tuesday,October,10,Autumn,41,Central,East,Central Square,Innovation Hub,M2,Metro,492,3.3,9,9,7,14.8,35.7,856,0.5748,94.06,4.4,1245.15,203.88,1041.27,On Time,Interpeak,Clear,,93
J000188,2025-02-20,20:45,20,Thursday,February,2,Winter,8,North,West,Riverside North,West End,C1,Bike Share,5,1.0,15,15,4,7.5,13.1,24,0.2083,98.2,5.0,6.41,0.0,6.41,On Time,Off-Peak,Clear,,52
J000189,2025-10-12,21:15,21,Sunday,October,10,Autumn,41,North,Central,Riverside North,Museum District,B04,Bus,69,3.4,6,6,10,15.9,19.6,68,1.0147,93.88,4.6,187.6,93.25,94.35,On Time,Off-Peak,Clear,,88
J000190,2025-03-16,17:55,17,Sunday,March,3,Spring,11,Central,West,Museum District,Expo Centre,C3,Bike Share,16,6.7,8,8,8,2.0,10.2,15,1.0667,87.94,4.3,5.47,0.0,5.47,Delayed,Peak,Rain,,61
J000191,2025-05-17,16:55,16,Saturday,May,5,Spring,20,North,Central,Tech Campus,Central Square,B02,Bus,59,8.2,4,4,15,14.1,20.7,71,0.831,85.24,4.2,142.25,70.71,71.54,Delayed,Peak,Rain,,79
J000192,2025-04-15,07:45,7,Tuesday,April,4,Spring,16,South,East,Stadium,Lakeview,R2,Commuter Rail,315,8.6,3,3,22,19.5,52.4,644,0.4891,84.52,4.1,1050.37,196.56,853.81,Delayed,Peak,Clear,,91
J000193,2025-01-21,15:50,15,Tuesday,January,1,Winter,4,North,South,Riverside North,Industrial South,R1,Commuter Rail,360,8.2,2,2,26,46.6,71.8,596,0.604,85.24,4.2,2868.7,536.83,2331.86,Delayed,Interpeak,Heavy Rain,,86
J000194,2025-07-31,10:00,10,Thursday,July,7,Summer,31,North,East,North Park,Innovation Hub,B05,Bus,61,7.6,3,3,18,17.3,24.6,77,0.7922,86.32,3.8,180.46,89.7,90.76,Delayed,Interpeak,Clear,,78
J000195,2025-06-21,16:10,16,Saturday,June,6,Summer,25,North,Central,Riverside North,Old Town,B02,Bus,56,5.3,6,6,10,19.6,20.9,69,0.8116,90.46,4.4,187.69,93.3,94.39,Delayed,Peak,Clear,,83
J000196,2025-08-21,12:05,12,Thursday,August,8,Summer,34,North,South,University,South Market,T1,Tram,158,3.4,10,10,6,6.8,28.4,194,0.8144,93.88,4.5,183.72,37.6,146.12,On Time,Interpeak,Clear,,93
J000197,2025-04-01,21:55,21,Tuesday,April,4,Spring,14,Central,South,Old Town,Greenfield,M1,Metro,289,7.6,7,7,9,27.7,40.5,888,0.3255,86.32,3.5,1368.91,224.15,1144.76,Delayed,Off-Peak,Heavy Rain,Roadworks,93
J000198,2025-12-19,16:20,16,Friday,December,12,Winter,51,South,West,Stadium,Hilltop,M3,Metro,673,1.9,12,12,5,23.2,32.7,752,0.8949,96.58,4.4,2669.93,437.18,2232.74,On Time,Peak,Cloudy,,94
J000199,2025-11-23,09:15,9,Sunday,November,11,Autumn,47,Central,South,Old Town,Greenfield,T2,Tram,159,6.8,5,5,11,7.6,21.9,192,0.8281,87.76,4.2,206.64,42.29,164.34,Delayed,Peak,Rain,,93
J000200,2025-06-21,13:40,13,Saturday,June,6,Summer,25,West,South,Expo Centre,South Market,C1,Bike Share,19,0.5,30,30,2,5.8,15.6,26,0.7308,99.1,4.5,18.84,0.0,18.84,On Time,Interpeak,Clear,,52
J000201,2025-05-20,12:45,12,Tuesday,May,5,Spring,21,East,South,Harbour East,Greenfield,C3,Bike Share,16,1.7,8,8,8,3.6,16.2,16,1.0,96.94,4.1,9.85,0.0,9.85,On Time,Interpeak,Clear,,60
J000202,2025-12-13,23:15,23,Saturday,December,12,Winter,50,East,Central,East Gate,Old Town,R2,Commuter Rail,156,12.0,4,4,14,43.4,53.3,754,0.2069,78.4,4.0,1157.74,216.65,941.09,Delayed,Off-Peak,Snow,,84
J000203,2025-03-18,08:05,8,Tuesday,March,3,Spring,12,West,Central,Airport,Old Town,B05,Bus,71,3.4,4,4,17,10.1,19.0,85,0.8353,93.88,4.4,122.62,60.95,61.67,On Time,Peak,Cloudy,,87
J000204,2025-11-02,19:45,19,Sunday,November,11,Autumn,44,South,North,South Market,Riverside North,T2,Tram,237,5.1,5,5,13,7.3,31.0,252,0.9405,90.82,4.1,295.85,60.55,235.29,Delayed,Peak,Cloudy,,90
J000205,2025-08-21,14:05,14,Thursday,August,8,Summer,34,East,West,Harbour East,Expo Centre,M3,Metro,306,4.7,15,15,4,22.5,39.7,565,0.5416,91.54,4.1,1177.34,192.78,984.56,On Time,Interpeak,Rain,,85
J000206,2025-12-22,16:40,16,Monday,December,12,Winter,52,West,North,Airport,North Park,M3,Metro,530,2.4,15,15,4,25.1,39.9,749,0.7076,95.68,4.6,2274.81,372.48,1902.33,On Time,Peak,Rain,,83
J000207,2025-04-22,18:55,18,Tuesday,April,4,Spring,17,North,West,Riverside North,Expo Centre,C1,Bike Share,21,0.0,20,19,3,5.0,17.9,21,1.0,93.0,4.5,17.96,0.0,17.96,On Time,Peak,Clear,,54
J000208,2025-05-31,07:50,7,Saturday,May,5,Spring,22,West,South,West End,Greenfield,S1,Shared Shuttle,13,10.4,3,3,18,7.3,32.4,14,0.9286,81.28,3.6,16.23,4.96,11.27,Delayed,Peak,Heavy Rain,,71
J000209,2025-11-28,05:45,5,Friday,November,11,Autumn,48,Central,North,City Hall,Riverside North,T1,Tram,122,7.3,4,4,15,15.7,24.9,204,0.598,86.86,4.2,327.53,67.04,260.49,Delayed,Off-Peak,Heavy Rain,,90
J000210,2025-01-18,22:55,22,Saturday,January,1,Winter,3,Central,East,Central Square,Harbour East,M3,Metro,232,2.9,9,9,7,20.6,32.8,884,0.2624,94.78,4.4,817.24,133.82,683.43,On Time,Off-Peak,Rain,,94
J000211,2025-01-06,14:50,14,Monday,January,1,Winter,2,East,South,Innovation Hub,Greenfield,C3,Bike Share,13,4.4,9,9,7,5.9,11.0,34,0.3824,92.08,4.1,13.12,0.0,13.12,On Time,Interpeak,Clear,,64
J000212,2025-05-23,09:55,9,Friday,May,5,Spring,21,Central,West,Museum District,Airport,M3,Metro,494,1.4,9,9,7,16.9,38.6,589,0.8387,97.48,4.5,1427.61,233.76,1193.85,On Time,Peak,Cloudy,,92
J000213,2025-08-14,17:10,17,Thursday,August,8,Summer,33,South,Central,Greenfield,Central Square,B06,Bus,58,6.9,6,6,10,13.8,22.6,70,0.8286,87.58,4.1,136.87,68.03,68.83,Delayed,Peak,Clear,,84
J000214,2025-12-16,21:05,21,Tuesday,December,12,Winter,51,East,South,Innovation Hub,Greenfield,C3,Bike Share,6,3.2,10,10,6,1.7,16.7,35,0.1714,94.24,4.1,1.74,0.0,1.74,On Time,Off-Peak,Clear,,53
J000215,2025-09-26,07:45,7,Friday,September,9,Autumn,39,South,North,South Market,North Park,M3,Metro,803,2.0,10,10,6,9.4,43.1,804,0.9988,96.4,4.2,1290.74,211.35,1079.39,On Time,Peak,Cloudy,,89
J000216,2025-12-05,21:45,21,Friday,December,12,Winter,49,East,South,Innovation Hub,Stadium,C3,Bike Share,1,5.7,12,12,5,2.9,14.3,16,0.0625,89.74,4.3,0.5,0.0,0.5,Delayed,Off-Peak,Rain,,61
J000217,2025-11-26,07:45,7,Wednesday,November,11,Autumn,48,Central,West,Central Square,Expo Centre,T1,Tram,163,5.0,8,8,8,6.3,24.8,213,0.7653,91.0,4.5,175.6,35.94,139.66,On Time,Peak,Rain,,97
J000218,2025-02-05,15:00,15,Wednesday,February,2,Winter,6,Central,South,Old Town,Greenfield,M4,Metro,299,5.4,15,15,4,23.2,38.2,831,0.3598,90.28,4.0,1186.19,194.23,991.96,Delayed,Interpeak,Clear,,93
J000219,2025-07-03,14:45,14,Thursday,July,7,Summer,27,Central,North,Central Square,University,R1,Commuter Rail,142,4.0,3,3,21,20.3,60.7,726,0.1956,92.8,4.7,492.92,92.24,400.68,On Time,Interpeak,Cloudy,,88
J000220,2025-03-18,17:15,17,Tuesday,March,3,Spring,12,North,East,North Park,Lakeview,C1,Bike Share,17,1.5,9,9,7,5.3,14.8,22,0.7727,97.3,4.7,15.41,0.0,15.41,On Time,Peak,Heavy Rain,,53
J000221,2025-04-14,13:40,13,Monday,April,4,Spring,16,South,North,South Market,University,M2,Metro,417,4.0,7,7,9,10.9,33.3,572,0.729,92.8,4.1,777.25,127.27,649.98,On Time,Interpeak,Clear,,83
J000222,2025-12-28,17:20,17,Sunday,December,12,Winter,52,North,West,University,Expo Centre,M4,Metro,380,1.0,20,20,3,17.9,41.9,589,0.6452,98.2,4.9,1163.14,190.46,972.69,On Time,Peak,Cloudy,,90
J000223,2025-09-17,09:15,9,Wednesday,September,9,Autumn,38,Central,North,City Hall,Riverside North,B02,Bus,54,4.7,10,10,6,17.7,23.8,56,0.9643,91.54,4.0,163.44,81.24,82.2,On Time,Peak,Clear,,79
J000224,2025-08-16,16:30,16,Saturday,August,8,Summer,33,North,Central,Tech Campus,Museum District,M3,Metro,540,23.8,7,7,9,25.7,28.6,602,0.897,57.16,2.3,2373.14,388.58,1984.55,Delayed,Peak,Clear,Vehicle Issue,91
